baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT5G03380	3687.07220406225	0.529773434665453	0.0855335320075602	6.1937514122371	5.87488587659614e-10	3.41261277118199e-08
AT5G03570	1545.64453685	2.98394090906788	0.104177787079384	28.6427749400561	1.97216280770001e-180	2.18868552437697e-177
AT5G04150	279.932385033075	4.18386665853858	0.214640409642176	19.4924462989678	1.27249976847577e-84	5.47590410573064e-82
AT5G04730	291.891321239631	3.51263032058665	0.222485820031633	15.7881087436819	3.75675523643392e-56	1.14804262196298e-53
AT5G04860	1506.67444057375	0.959819092547149	0.0813860841985641	11.793405494303	4.22120031613573e-32	8.31852615570448e-30
AT5G04950	3006.32425371815	2.2205680553495	0.0920595858246574	24.1209868093361	1.50577019321034e-128	1.22117962669359e-125
AT5G04960	776.816895921231	0.588493091819964	0.169244063738726	3.47718601657108	0.000506706141126429	0.00964296542580494
AT5G05250	808.545279077746	2.74294852608186	0.122680505571221	22.3584710000195	9.98761161864412e-111	6.19408172325676e-108
AT5G06230	260.596658745927	0.89148593255572	0.181211736633867	4.91958164032688	8.67293880436245e-07	3.27737612237969e-05
AT5G06330	214.456384181169	0.640189873372742	0.162218452215962	3.94646764672896	7.931263323295e-05	0.00195829763975408
AT5G06490	16.6639315903894	2.4157200814887	0.758963998454624	3.18291788069988	0.00145798958709374	0.0231151642356832
AT5G06665	220.131418339831	0.888873306283531	0.175753266939557	5.057506592974	4.2477374805964e-07	1.68677575359427e-05
AT5G07280	94.6601221672757	1.09364157730908	0.240996315947832	4.53800122631676	5.67899302752395e-06	0.000187686215242326
AT5G07390	401.335211058561	1.23736365143346	0.162314703934868	7.62323819984898	2.47389757269182e-14	1.99101542815953e-12
AT5G07780	95.7921743808461	1.08468596239316	0.242427084407264	4.47427714211565	7.6670245081355e-06	0.000245321515597185
AT5G07800	206.418191503297	0.772041033982203	0.177435999615774	4.35109580724322	1.35458843008144e-05	0.000409797010569545
AT5G09275	11.5799040076063	6.85291002965344	1.41227674388443	4.85238467554503	1.21985720501803e-06	4.50471261383717e-05
AT5G10040	192.655106793035	0.731532136153923	0.241241566807361	3.0323635592123	0.00242646764375307	0.0341123997396268
AT5G10800	134.420885206357	1.47878145039698	0.255044673928824	5.79812715794906	6.70595978120678e-09	3.34283375760109e-07
AT5G11180	32.9966340176967	1.43086931969339	0.439863737190119	3.25298313708213	0.0011420027407364	0.0188274196959873
AT5G11210	94.2525997478267	1.3311529711887	0.28262849052453	4.70990369271766	2.47833871165918e-06	8.68077243754909e-05
AT5G12010	742.16990182769	0.783487360026638	0.094039532960636	8.33146800457418	7.98460173820687e-17	7.2884550758368e-15
AT5G13210	204.891422649465	0.81406267372319	0.179728079162674	4.52941286367599	5.91478209476704e-06	0.000194119511001159
AT5G13700	200.013709085781	0.821746901612916	0.201145585990531	4.08533400107323	4.40134578012725e-05	0.00117032505825679
AT5G13740	1613.04431017983	1.55034385055617	0.0779796469248217	19.8813910000236	5.89759417751529e-88	2.64588661334228e-85
AT5G13910	322.467017240129	1.09194616339625	0.18941141010092	5.76494395355831	8.16849819176075e-09	4.03374596888682e-07
AT5G16570	203.949977306504	1.27473084344641	0.171318332166177	7.44071476372966	1.00141966359669e-13	7.84978997271367e-12
AT5G16900	407.286143408213	0.688610754104898	0.139290056217279	4.9437179710139	7.66465637002076e-07	2.92552527848023e-05
AT5G17165	26.1326280401996	3.02857065104693	0.554577565866363	5.46104068655515	4.73351539975126e-08	2.13727849505685e-06
AT5G17300	265.999217646704	0.627827085686776	0.202114620718718	3.10629227838257	0.00189449359099339	0.0281914550879933
AT5G19560	210.858740894636	2.46719059658206	0.190464896044725	12.9535187208603	2.24426411030995e-38	4.98132137157849e-36
AT5G19970	480.089712218619	1.56303142930762	0.196470923969798	7.9555355964422	1.78358230415772e-15	1.52261605123359e-13
AT5G21950	327.217794420075	1.74502716328447	0.152676979182551	11.4295368733881	2.97692294672956e-30	5.50626291708242e-28
AT5G22555	67.2192564471531	1.02072028282212	0.349912321682416	2.91707441999867	0.00353331458583308	0.0457076511391879
AT5G22630	2785.89035543476	0.627624755546053	0.0925695290683304	6.780036172408	1.20145797469177e-11	8.14596233258863e-10
AT5G22800	448.326238781393	0.788444377059832	0.11557430647669	6.82196935543673	8.98008256996649e-12	6.20832855968241e-10
AT5G22890	324.058463676407	1.29429543118189	0.152452057191056	8.48985218716898	2.06900084061846e-17	1.98304326024004e-15
AT5G23170	109.525665763942	1.44263759803399	0.238021064216606	6.06096608626685	1.35306362387883e-09	7.48837259136717e-08
AT5G23510	416.94734284979	0.552435758708194	0.123496034955389	4.4733076564584	7.70188384913312e-06	0.00024606351945882
AT5G23950	52.8764426857255	1.16432421836289	0.397495923286983	2.92914757146396	0.00339893011191355	0.0442679680912965
AT5G23955	57.0677861985223	1.63359172606658	0.336589369003894	4.85336697026721	1.21382776376996e-06	4.49031091699183e-05
AT5G24090	266.625684789761	0.661150892236534	0.187082944964414	3.53399874244173	0.000409323026096394	0.00808902092621233
AT5G24240	118.71161915811	0.712388827745415	0.232058035191489	3.06987356485014	0.00214149407022538	0.0311847679314726
AT5G24313	121.993088902186	0.678168304313052	0.233227354095929	2.90775628331363	0.00364031921396684	0.0468332952688863
AT5G24760	1511.25493984921	0.708263175731558	0.0788669593184077	8.98048031587099	2.69587281262575e-19	2.75947447218576e-17
AT5G25440	124.782352158859	0.829483869688003	0.271189738987246	3.05868456817614	0.00222311089666658	0.0320413645708212
AT5G25830	309.030687995861	0.573673032536032	0.15360004002795	3.73484949894312	0.000187827479212227	0.0041341651635376
AT5G26320	71.9875795603207	1.0844735784808	0.298511895675544	3.63293253699854	0.000280218300750137	0.00589688931099541
AT5G26820	414.913092930001	1.2254881054473	0.123667921050235	9.90950680693902	3.78509981106562e-23	4.86662284244693e-21
AT5G27920	1464.25158619359	1.10592932269265	0.125590564555058	8.80583128685445	1.29886295222424e-18	1.30418210526668e-16
AT5G35370	506.657355302282	0.500812830180031	0.126315427205086	3.96477960975352	7.34637895479896e-05	0.00183973570832412
AT5G35460	597.535876147399	0.547633476116391	0.174171253970907	3.14422422547331	0.00166527787380888	0.0255003988722833
AT5G35580	886.851712508155	0.75730921545594	0.164732332076996	4.59721055306845	4.28184859386878e-06	0.000145156044132342
AT5G35750	1463.64579310201	0.699483904507448	0.0749670782797479	9.33054776254247	1.05325156625992e-20	1.19402486699767e-18
AT5G36890	3027.35300642356	3.40110348953132	0.082730413453091	41.1106792239082	0	0
AT5G37600	3709.71698516825	0.766678071491274	0.0709288885146774	10.8091087784722	3.11683349874781e-27	4.97890539049972e-25
AT5G38210	219.223367783829	0.5075926441883	0.159245533600685	3.18748433762112	0.00143516230433093	0.0229430116369386
AT5G38820	980.032803574932	5.46166776298573	0.165106391403879	33.0796870826493	5.82378873809005e-240	7.22355349008039e-237
AT5G38900	112.547227977806	1.36930404452311	0.242304589255505	5.65116842702144	1.59360845828038e-08	7.68943431379866e-07
AT5G39000	57.0629831135213	1.48386652238107	0.328615625604925	4.51550810966315	6.31651292111732e-06	0.000205857792047419
AT5G40590	915.799230108425	1.69215261659862	0.117117374433161	14.4483482898119	2.56769731301554e-47	6.7678081927807e-45
AT5G40760	5110.53603922523	0.78111153509075	0.0512872932966815	15.2301181224803	2.23187915470929e-52	6.44676765153426e-50
AT5G41290	173.316783947245	1.08132383066388	0.221565736756437	4.88037476594386	1.05884434854934e-06	3.96568240382086e-05
AT5G41370	616.528351569252	0.515224364293806	0.157607556311015	3.26903339124863	0.00107915565472527	0.0179032857085264
AT5G41790	4117.77742225428	0.929042266176884	0.106738366215785	8.70392061556108	3.20611346768942e-18	3.18887304621223e-16
AT5G42010	269.303343507814	0.667746022639307	0.187152822201534	3.56791853194845	0.000359828337576707	0.00721230069024946
AT5G42830	426.82339410539	1.56112651303489	0.171892072542535	9.0820157668911	1.06582328977384e-19	1.12934421548599e-17
AT5G44920	513.289775083228	0.552119930558135	0.145839232627938	3.7858120932842	0.000153207416170287	0.00348117626871408
AT5G45070	2346.55784057806	3.18304536061126	0.0859173893554143	37.047743006296	1.95261778572123e-300	4.11728986297179e-297
AT5G45080	468.078710761881	1.97891026242419	0.121029935748784	16.3505850860874	4.30823382369824e-60	1.41942841260158e-57
AT5G45105	137.389125237401	6.99060559989293	0.625946752354184	11.1680515532692	5.84489428193072e-29	9.93914845393478e-27
AT5G46230	488.826926823274	0.902956703210565	0.123127310617847	7.33352087915812	2.24183536393032e-13	1.73791692955274e-11
AT5G47120	3422.07700709069	0.625026355236998	0.0731991585185158	8.53870956834698	1.35729048269653e-17	1.31283610633665e-15
AT5G47870	733.753258460286	1.06492056287637	0.104819180172125	10.1595963747059	3.00317115944046e-24	4.16188266015678e-22
AT5G47910	3959.49462298056	1.47966208357434	0.0875223918284383	16.9060974301842	4.05701070514543e-64	1.42576879547827e-61
AT5G48290	352.14298383808	0.626179402599805	0.143853581736713	4.35289406798273	1.34352077937045e-05	0.000407618405090724
AT5G48410	127.367154045354	0.778646727518751	0.212465263346281	3.6648189697235	0.000247513593744823	0.00529075687295612
AT5G48657	490.236401749833	1.87960005337433	0.149728406461586	12.5533964983229	3.80817811247194e-36	8.02992436795833e-34
AT5G48720	159.57322302015	0.874595162363245	0.24714618207294	3.53877674754096	0.000401985667997745	0.00796641898063951
AT5G48930	5520.61073073258	1.06207207122601	0.0968583940280487	10.9652042229655	5.61735914196417e-28	9.32658542263437e-26
AT5G50760	226.263478054056	1.56931549495316	0.191166961623822	8.20913552019128	2.22786664760592e-16	1.97381496350497e-14
AT5G51160	176.592097533179	1.12751917602807	0.185733443151469	6.07063088314451	1.27408728831727e-09	7.12610200569176e-08
AT5G51260	285.506443122168	0.502442169915754	0.138804008456968	3.61979582218998	0.000294835570345128	0.00613203453730122
AT5G51440	216.465861610767	0.933600957948429	0.222280047967369	4.20011137520305	2.66783715099342e-05	0.000743117756484113
AT5G51830	1460.18673126472	0.51587686257605	0.102236309681371	5.04592609204917	4.51329860362759e-07	1.78550495977657e-05
AT5G52830	342.389275054024	0.528112134527215	0.139936109394515	3.77395181852838	0.000160681806565071	0.00362014307936603
AT5G53110	264.575681466944	0.585312805876972	0.148288889484283	3.94711166772214	7.90996696449482e-05	0.00195762398372462
AT5G53450	1986.31489476332	2.42064714476787	0.0731958088611283	33.0708435692059	7.80464819205332e-240	9.14271176542424e-237
AT5G53590	684.290808739204	0.997399440441117	0.107550476534469	9.27377983417359	1.79663562908627e-20	1.96289424222347e-18
AT5G53850	2277.56579285362	1.1776269941817	0.0748627788117997	15.7304739801628	9.35084737702631e-56	2.81674239702824e-53
AT5G54530	88.9885014864708	1.38634405916621	0.251125486574762	5.52052313795514	3.37991881950558e-08	1.56635095006802e-06
AT5G54650	842.715873588085	0.51328913083277	0.101413780276142	5.06133515026382	4.16330623103135e-07	1.65719086658314e-05
AT5G54790	147.403645344135	1.39256799124204	0.233193967061049	5.97171534406577	2.34771905008022e-09	1.26608705601002e-07
AT5G54800	3738.59704325609	0.531701072465036	0.0739251101081167	7.19242854947952	6.36488781183616e-13	4.81039513979847e-11
AT5G55560	131.78515627625	0.702077897276721	0.223674458992584	3.13883802575777	0.00169619177053307	0.0259318336695098
AT5G56160	286.904777240142	0.592282718348185	0.172098975218617	3.44152379522196	0.000578447592632035	0.0107274810362701
AT5G56200	48.3893827408851	1.8139633722951	0.353191970333524	5.13591339741431	2.80776942655758e-07	1.16087502212535e-05
AT5G56660	750.648234747999	0.50197116802846	0.108009668116527	4.64746514623955	3.36038849129285e-06	0.000115779659685296
AT5G58510	612.751374094109	1.10506726161691	0.13769388581838	8.02553617431136	1.01083463125689e-15	8.77138231879948e-14
AT5G58610	70.1368731650954	0.874567456300287	0.294809325742896	2.96655288667157	0.00301158561056923	0.0406024898877639
AT5G58620	1943.92319074428	0.809315688879114	0.0848599109121811	9.53707917177347	1.46911678440497e-21	1.7114804704952e-19
AT5G58800	380.180621584642	0.613366589516846	0.183047972245733	3.35085159366546	0.000805634652761584	0.0140625929537506
AT5G59480	517.908467034409	0.509465660458202	0.121021455793716	4.20971353481815	2.55694680355949e-05	0.000717919844205797
AT5G60100	201.268533325685	0.845369848274309	0.171612118939628	4.92604982385716	8.39086105199375e-07	3.17647569375835e-05
AT5G60280	390.23514242335	0.935266668863656	0.151673403843327	6.16631950733927	6.98977811518829e-10	3.99421304435936e-08
AT5G61250	643.692830011769	1.48418673244412	0.113047079247035	13.1289259512917	2.24822583244292e-39	5.09742902181629e-37
AT5G61260	263.42093159315	0.704762616072856	0.167332926621722	4.21173901814354	2.53412223701858e-05	0.00071246001986365
AT5G61430	144.343869038027	0.583392762481963	0.197228145608468	2.95795897021765	0.00309683341174216	0.0414865497585739
AT5G62420	195.626382066882	2.28091807025465	0.215936312819244	10.562920337368	4.42671670382796e-26	6.66726774406545e-24
AT5G62480	601.340759998514	0.969090802940108	0.102394449876806	9.46429034099064	2.95561141609583e-21	3.42428694064817e-19
AT5G66052	376.96969354242	0.85450775606803	0.133528314173118	6.3994498946506	1.55937740842231e-10	9.69941947905392e-09
AT5G66120	2876.66496513951	0.890072123756285	0.0886741441752859	10.0375609151281	1.04219261965245e-23	1.39086541632858e-21
AT5G66300	44.5929896839346	1.23980159729231	0.371823080364696	3.33438579465339	0.00085487997684022	0.014775409173486
AT5G66490	335.526610447379	0.799926247980761	0.131881436901208	6.06549539325982	1.31547541161826e-09	7.31876372806932e-08
AT5G66815	179.606295904644	0.665266628897801	0.206556672847507	3.22074624715196	0.0012785729960299	0.0207225136005277
AT5G66985	959.406354795024	0.9601695201205	0.155428806255898	6.17755191749769	6.5103170423473e-10	3.75072527745725e-08
AT5G67330	1419.52972030686	1.33599729091663	0.0747869103849677	17.8640524663949	2.24715537783341e-71	8.46134255303487e-69
AT5G67370	342.212106874699	3.36868231592798	0.169054980465092	19.9265487870295	2.39520254220804e-88	1.09794001749997e-85
AT5G67400	1293.03160574998	0.51853815213321	0.153749998701044	3.37260589602652	0.000744604471853207	0.0131717532663563
MSTRG.1928	344.556027533678	7.44239190857463	0.454754256922747	16.3657443449483	3.35895687642285e-60	1.12423753486115e-57
MSTRG.19924	237.644961961353	0.837016461838664	0.199390079750487	4.19788418203198	2.69420349905425e-05	0.000747499670803394
MSTRG.25609	36.8015158566461	1.8883069044346	0.482079700190077	3.91700149101915	8.96571944886979e-05	0.00217550242000999
MSTRG.32661	242.26519355259	0.686377662888172	0.156199138146632	4.39424743972553	1.11157149155307e-05	0.000343171251403924
MSTRG.37147	23.4485870187149	3.85429400697227	0.752100808167445	5.12470398265303	2.98005566273423e-07	1.22490163166499e-05
MSTRG.39745	114.058152531445	0.742799075864686	0.224808491504117	3.30414154240736	0.000952677200123126	0.0161740349772917
MSTRG.5237	378.789799428941	0.650811123870039	0.213390890421926	3.04985429595062	0.00228952410429178	0.0327079303950518
MSTRG.5822	929.186606671029	0.926459569439993	0.147576130843915	6.27784157330882	3.43305457299783e-10	2.0623757471861e-08
MSTRG.5938	172.877190827078	4.13689317547348	0.295077279722899	14.0196940250986	1.18122830180956e-44	2.93027999670075e-42
MSTRG.7956	37.4250943782805	1.51789900777371	0.433363263928307	3.50260193726254	0.000460737447739644	0.0088966207170679
MSTRG.8894	677.479111499731	0.814344926899338	0.113405656193656	7.18081402843553	6.92975625904998e-13	5.21860144565457e-11
